deviceName,deviceID,meteID,meteCode,meteKind,meteName,meteNo,deviceType,deviceTypeName,roomName,meteType,meteKindName
"UPS配电","00713006000000201909","6200900009301000001","009301","2","分路XX相电流Ia","0","9","UPS配电","性能采集机房2","1","遥测"
"UPS配电","00713006000000201909","6200900009302000001","009302","2","分路XX相电流Ib","0","9","UPS配电","性能采集机房2","1","遥测"
"UPS配电","00713006000000201909","6200900009303000001","009303","2","分路XX相电流Ic","0","9","UPS配电","性能采集机房2","1","遥测"
"机房专用空调","00713006000000201910","6201100011301000001","011301","2","回风温度","0","11","机房专用空调","性能采集机房2","1","遥测"
"机房专用空调","00713006000000201910","6201100011302000001","011302","2","回风湿度","0","11","机房专用空调","性能采集机房2","1","遥测"
"机房专用空调","00713006000000201910","6201100011303000001","011303","2","工作电流","0","11","机房专用空调","性能采集机房2","1","遥测"
"中央空调末端","00713006000000201911","6201200012301000001","012301","2","回风温度","0","12","中央空调末端","性能采集机房2","1","遥测"
"中央空调末端","00713006000000201911","6201200012302000005","012302","2","回风湿度","0","12","中央空调末端","性能采集机房2","1","遥测"
"中央空调末端","00713006000000201911","6201200012303000001","012303","2","工作电流","0","12","中央空调末端","性能采集机房2","1","遥测"
"中央空调主机","00713006000000201912","6201300013301000001","013301","2","回风温度","0","13","中央空调主机","性能采集机房2","1","遥测"
"中央空调主机","00713006000000201912","6201300013302000001","013302","2","冷却水出水温度","0","13","中央空调主机","性能采集机房2","1","遥测"
"中央空调主机","00713006000000201912","6201300013303000001","013303","2","冷却水回水温度","0","13","中央空调主机","性能采集机房2","1","遥测"
"变换设备","00713006000000201913","6201400014301000001","014301","2","输入电压","0","14","变换设备","性能采集机房2","1","遥测"
"变换设备","00713006000000201913","6201400014302000001","014302","2","输出电压","0","14","变换设备","性能采集机房2","1","遥测"
"变换设备","00713006000000201913","6201400014303000001","014303","2","主机温度","0","14","变换设备","性能采集机房2","1","遥测"
"普通空调","00713006000000201914","6201500015201000001","015201","2","温度设定","0","15","普通空调","性能采集机房2","3","遥调"
"普通空调","00713006000000201914","6201500015202000001","015202","2","风量设定","0","15","普通空调","性能采集机房2","3","遥调"
"普通空调","00713006000000201914","6201500015203000001","015203","2","回风温度设定","0","15","普通空调","性能采集机房2","3","遥调"
"极早期烟感","00713006000000201915","6201600016301000001","016301","2","XX管烟雾浓度","0","16","极早期烟感","性能采集机房2","1","遥测"
"极早期烟感","00713006000000201915","6201600016302000001","016302","2","烟感XX气流回流率","0","16","极早期烟感","性能采集机房2","1","遥测"
"极早期烟感","00713006000000201915","6201600016303000001","016303","2","报警灵敏度","0","16","极早期烟感","性能采集机房2","1","遥测"
"电池恒温箱","00713006000000201916","6201800018301000001","018301","2","设备系统时间","0","18","电池恒温箱","性能采集机房2","1","遥测"
"电池恒温箱","00713006000000201916","6201800018302000001","018302","2","当前柜内温度","0","18","电池恒温箱","性能采集机房2","1","遥测"
"电池恒温箱","00713006000000201916","6201800018303000001","018303","2","当前柜外温度","0","18","电池恒温箱","性能采集机房2","1","遥测"
"锂电池","00713006000000201917","6206800068301000001","068301","2","电池组XX总电压","0","68","锂电池","性能采集机房2","1","遥测"
"锂电池","00713006000000201917","6206800068302000001","068302","2","电池组总电流","0","68","锂电池","性能采集机房2","1","遥测"
"锂电池","00713006000000201917","6206800068303000002","068303","2","电池组XX电流","0","68","锂电池","性能采集机房2","1","遥测"
"智能通风换热","00713006000000201918","6207700077301000001","077301","2","设备系统时间","0","77","智能通风换热","性能采集机房2","1","遥测"
"智能通风换热","00713006000000201918","6207700077302000001","077302","2","直流电压","0","77","智能通风换热","性能采集机房2","1","遥测"
"智能通风换热","00713006000000201918","6207700077303000001","077303","2","室内温度","0","77","智能通风换热","性能采集机房2","1","遥测"
"风光设备","00713006000000201919","6207800078301000001","078301","2","相电压Ua","0","78","风光设备","性能采集机房2","1","遥测"
"风光设备","00713006000000201919","6207800078302000001","078302","2","相电压Ub","0","78","风光设备","性能采集机房2","1","遥测"
"风光设备","00713006000000201919","6207800078303000001","078303","2","相电压Uc","0","78","风光设备","性能采集机房2","1","遥测"
"高压直流电源","00713006000000201920","6208700087301000001","087301","2","系统输入相电压Ua","0","87","高压直流电源","性能采集机房2","1","遥测"
"高压直流电源","00713006000000201920","6208700087302000001","087302","2","系统输入相电压Ub","0","87","高压直流电源","性能采集机房2","1","遥测"
"高压直流电源","00713006000000201920","6208700087303000001","087303","2","系统输入相电压Uc","0","87","高压直流电源","性能采集机房2","1","遥测"
"高压直流电源配电","00713006000000201921","6208800088301000001","088301","2","直流电压","0","88","高压直流电源配电","性能采集机房2","1","遥测"
"高压直流电源配电","00713006000000201921","6208800088302000001","088302","2","负载总电流XX","0","88","高压直流电源配电","性能采集机房2","1","遥测"
"高压直流电源配电","00713006000000201921","6208800088303000001","088303","2","分路XX输出电流","0","88","高压直流电源配电","性能采集机房2","1","遥测"
"智能电表","00713006000000201922","6209200092301000001","092301","2","相电压Ua","0","92","智能电表","性能采集机房2","1","遥测"
"智能电表","00713006000000201922","6209200092302000001","092302","2","相电压Ub","0","92","智能电表","性能采集机房2","1","遥测"
"智能电表","00713006000000201922","6209200092303000001","092303","2","相电压Uc","0","92","智能电表","性能采集机房2","1","遥测"
"机房环境","00713006000000201923","6201700017301000001","017301","2","温度XX","0","17","机房环境","性能采集机房2","1","遥测"
"机房环境","00713006000000201923","6201700017302000004","017302","2","湿度XX","0","17","机房环境","性能采集机房2","1","遥测"
"机房环境","00713006000000201923","6201700017303000001","017303","2","水位XX","0","17","机房环境","性能采集机房2","1","遥测"
"智能门禁","00713006000000201924","6209300093301000001","093301","2","门禁校时设置","0","93","智能门禁","性能采集机房2","1","遥测"
"智能门禁","00713006000000201924","6209300093302000001","093302","2","刷卡卡号","0","93","智能门禁","性能采集机房2","1","遥测"
"智能门禁","00713006000000201924","6209300093303000001","093303","2","刷卡时间","0","93","智能门禁","性能采集机房2","1","遥测"
"2025年0001FSU","00100006011001768653","6207600076301000001","076301","2","FSU硬盘占用率","0","76","动环监控","性能采集机房2","1","遥测"
"2025年0001FSU","00100006011001768653","6207600076302000001","076302","2","内存占用率","0","76","动环监控","性能采集机房2","1","遥测"
"2025年0001FSU","00100006011001768653","6207600076303000001","076303","2","CPU使用率","0","76","动环监控","性能采集机房2","1","遥测"


