deviceName,deviceID,meteID,meteCode,meteKind,meteName,meteNo,deviceType,deviceTypeName,roomName,meteType,meteKindName
"低压交流配电2025000000066","00713006000000202022","6200200002307000001","002307","2","有功功率Pa","0","2","低压交流配电","性能采集机房7","1","遥测"
"低压交流配电2025000000055","00713006000000201998","6200200002307000001","002307","2","有功功率Pa","0","2","低压交流配电","性能采集机房6","1","遥测"
"低压交流配电2025000000044","00713006000000201974","6200200002307000001","002307","2","有功功率Pa","0","2","低压交流配电","性能采集机房5","1","遥测"
"低压交流配电2025000000033","00713006000000201949","6200200002307000001","002307","2","有功功率Pa","0","2","低压交流配电","性能采集机房4","1","遥测"
"低压交流配电2025000000022","00713006000000201926","6200200002307000001","002307","2","有功功率Pa","0","2","低压交流配电","性能采集机房3","1","遥测"
"低压交流配电2025000000000","00713006000000201828","6200200002307000001","002307","2","有功功率Pa","0","2","低压交流配电","性能采集机房1","1","遥测"
"低压交流配电","00713006000000201902","6200200002307000001","002307","2","有功功率Pa","0","2","低压交流配电","性能采集机房2","1","遥测"
"低压交流配电2025000000099","00713006000000202094","6200200002311000001","002311","2","B相功率因数","0","2","低压交流配电","性能采集机房10","1","遥测"
"低压交流配电2025000000088","00713006000000202070","6200200002311000001","002311","2","B相功率因数","0","2","低压交流配电","性能采集机房9","1","遥测"
"低压交流配电2025000000077","00713006000000202046","6200200002311000001","002311","2","B相功率因数","0","2","低压交流配电","性能采集机房8","1","遥测"
"低压交流配电2025000000066","00713006000000202022","6200200002311000001","002311","2","B相功率因数","0","2","低压交流配电","性能采集机房7","1","遥测"
"低压交流配电2025000000055","00713006000000201998","6200200002311000001","002311","2","B相功率因数","0","2","低压交流配电","性能采集机房6","1","遥测"
"低压交流配电2025000000044","00713006000000201974","6200200002311000001","002311","2","B相功率因数","0","2","低压交流配电","性能采集机房5","1","遥测"
"低压交流配电2025000000033","00713006000000201949","6200200002311000001","002311","2","B相功率因数","0","2","低压交流配电","性能采集机房4","1","遥测"
"低压交流配电2025000000022","00713006000000201926","6200200002311000001","002311","2","B相功率因数","0","2","低压交流配电","性能采集机房3","1","遥测"
"低压交流配电2025000000000","00713006000000201828","6200200002311000001","002311","2","B相功率因数","0","2","低压交流配电","性能采集机房1","1","遥测"
"低压交流配电","00713006000000201902","6200200002311000001","002311","2","B相功率因数","0","2","低压交流配电","性能采集机房2","1","遥测"
"变压器2025000000099","00713006000000202095","6200300003301000001","003301","2","A相温度","0","3","变压器","性能采集机房10","1","遥测"
"变压器2025000000088","00713006000000202071","6200300003301000001","003301","2","A相温度","0","3","变压器","性能采集机房9","1","遥测"
"变压器2025000000077","00713006000000202047","6200300003301000001","003301","2","A相温度","0","3","变压器","性能采集机房8","1","遥测"
"变压器2025000000066","00713006000000202023","6200300003301000001","003301","2","A相温度","0","3","变压器","性能采集机房7","1","遥测"
"变压器2025000000055","00713006000000201999","6200300003301000001","003301","2","A相温度","0","3","变压器","性能采集机房6","1","遥测"
"变压器2025000000044","00713006000000201975","6200300003301000001","003301","2","A相温度","0","3","变压器","性能采集机房5","1","遥测"
"变压器2025000000033","00713006000000201950","6200300003301000001","003301","2","A相温度","0","3","变压器","性能采集机房4","1","遥测"
"变压器2025000000022","00713006000000201927","6200300003301000001","003301","2","A相温度","0","3","变压器","性能采集机房3","1","遥测"
"变压器2025000000000","00713006000000201829","6200300003301000001","003301","2","A相温度","0","3","变压器","性能采集机房1","1","遥测"
"变压器","00713006000000201903","6200300003301000001","003301","2","A相温度","0","3","变压器","性能采集机房2","1","遥测"
"变压器2025000000099","00713006000000202095","6200300003302000001","003302","2","B相温度","0","3","变压器","性能采集机房10","1","遥测"
"变压器2025000000088","00713006000000202071","6200300003302000001","003302","2","B相温度","0","3","变压器","性能采集机房9","1","遥测"
"变压器2025000000077","00713006000000202047","6200300003302000001","003302","2","B相温度","0","3","变压器","性能采集机房8","1","遥测"
"变压器2025000000066","00713006000000202023","6200300003302000001","003302","2","B相温度","0","3","变压器","性能采集机房7","1","遥测"
"变压器2025000000055","00713006000000201999","6200300003302000001","003302","2","B相温度","0","3","变压器","性能采集机房6","1","遥测"
"变压器2025000000044","00713006000000201975","6200300003302000001","003302","2","B相温度","0","3","变压器","性能采集机房5","1","遥测"
"变压器2025000000033","00713006000000201950","6200300003302000001","003302","2","B相温度","0","3","变压器","性能采集机房4","1","遥测"
"变压器2025000000022","00713006000000201927","6200300003302000001","003302","2","B相温度","0","3","变压器","性能采集机房3","1","遥测"
"变压器2025000000000","00713006000000201829","6200300003302000001","003302","2","B相温度","0","3","变压器","性能采集机房1","1","遥测"
"变压器","00713006000000201903","6200300003302000001","003302","2","B相温度","0","3","变压器","性能采集机房2","1","遥测"
"变压器2025000000099","00713006000000202095","6200300003303000001","003303","2","C相温度","0","3","变压器","性能采集机房10","1","遥测"
"变压器2025000000088","00713006000000202071","6200300003303000001","003303","2","C相温度","0","3","变压器","性能采集机房9","1","遥测"
"变压器2025000000077","00713006000000202047","6200300003303000001","003303","2","C相温度","0","3","变压器","性能采集机房8","1","遥测"
"变压器2025000000066","00713006000000202023","6200300003303000001","003303","2","C相温度","0","3","变压器","性能采集机房7","1","遥测"
"变压器2025000000055","00713006000000201999","6200300003303000001","003303","2","C相温度","0","3","变压器","性能采集机房6","1","遥测"
"变压器2025000000044","00713006000000201975","6200300003303000001","003303","2","C相温度","0","3","变压器","性能采集机房5","1","遥测"
"变压器2025000000033","00713006000000201950","6200300003303000001","003303","2","C相温度","0","3","变压器","性能采集机房4","1","遥测"
"变压器2025000000022","00713006000000201927","6200300003303000001","003303","2","C相温度","0","3","变压器","性能采集机房3","1","遥测"
"变压器2025000000000","00713006000000201829","6200300003303000001","003303","2","C相温度","0","3","变压器","性能采集机房1","1","遥测"
"变压器","00713006000000201903","6200300003303000001","003303","2","C相温度","0","3","变压器","性能采集机房2","1","遥测"
"低压直流配电2025000000099","00713006000000202096","6200400004305000001","004305","2","输入XX电能","0","4","低压直流配电","性能采集机房10","1","遥测"
"低压直流配电2025000000088","00713006000000202072","6200400004305000001","004305","2","输入XX电能","0","4","低压直流配电","性能采集机房9","1","遥测"
"低压直流配电2025000000077","00713006000000202048","6200400004305000001","004305","2","输入XX电能","0","4","低压直流配电","性能采集机房8","1","遥测"
"低压直流配电2025000000066","00713006000000202024","6200400004305000001","004305","2","输入XX电能","0","4","低压直流配电","性能采集机房7","1","遥测"
"低压直流配电2025000000055","00713006000000202000","6200400004305000001","004305","2","输入XX电能","0","4","低压直流配电","性能采集机房6","1","遥测"
"低压直流配电2025000000044","00713006000000201976","6200400004305000001","004305","2","输入XX电能","0","4","低压直流配电","性能采集机房5","1","遥测"
"低压直流配电2025000000033","00713006000000201951","6200400004305000001","004305","2","输入XX电能","0","4","低压直流配电","性能采集机房4","1","遥测"
"低压直流配电2025000000022","00713006000000201928","6200400004305000001","004305","2","输入XX电能","0","4","低压直流配电","性能采集机房3","1","遥测"
"低压直流配电2025000000000","00713006000000201830","6200400004305000001","004305","2","输入XX电能","0","4","低压直流配电","性能采集机房1","1","遥测"
"低压直流配电","00713006000000201904","6200400004305000001","004305","2","输入XX电能","0","4","低压直流配电","性能采集机房2","1","遥测"
"低压直流配电2025000000099","00713006000000202096","6200400004306000001","004306","2","分路XX电能","0","4","低压直流配电","性能采集机房10","1","遥测"
"低压直流配电2025000000088","00713006000000202072","6200400004306000001","004306","2","分路XX电能","0","4","低压直流配电","性能采集机房9","1","遥测"
"低压直流配电2025000000077","00713006000000202048","6200400004306000001","004306","2","分路XX电能","0","4","低压直流配电","性能采集机房8","1","遥测"
"低压直流配电2025000000066","00713006000000202024","6200400004306000001","004306","2","分路XX电能","0","4","低压直流配电","性能采集机房7","1","遥测"
"低压直流配电2025000000055","00713006000000202000","6200400004306000001","004306","2","分路XX电能","0","4","低压直流配电","性能采集机房6","1","遥测"
"低压直流配电2025000000044","00713006000000201976","6200400004306000001","004306","2","分路XX电能","0","4","低压直流配电","性能采集机房5","1","遥测"
"低压直流配电2025000000033","00713006000000201951","6200400004306000001","004306","2","分路XX电能","0","4","低压直流配电","性能采集机房4","1","遥测"
"低压直流配电2025000000022","00713006000000201928","6200400004306000001","004306","2","分路XX电能","0","4","低压直流配电","性能采集机房3","1","遥测"
"低压直流配电2025000000000","00713006000000201830","6200400004306000001","004306","2","分路XX电能","0","4","低压直流配电","性能采集机房1","1","遥测"
"低压直流配电","00713006000000201904","6200400004306000001","004306","2","分路XX电能","0","4","低压直流配电","性能采集机房2","1","遥测"
"低压直流配电2025000000099","00713006000000202096","6200400004307000001","004307","2","分路XX功率","0","4","低压直流配电","性能采集机房10","1","遥测"
"低压直流配电2025000000088","00713006000000202072","6200400004307000001","004307","2","分路XX功率","0","4","低压直流配电","性能采集机房9","1","遥测"
"低压直流配电2025000000077","00713006000000202048","6200400004307000001","004307","2","分路XX功率","0","4","低压直流配电","性能采集机房8","1","遥测"
"低压直流配电2025000000066","00713006000000202024","6200400004307000001","004307","2","分路XX功率","0","4","低压直流配电","性能采集机房7","1","遥测"
"低压直流配电2025000000055","00713006000000202000","6200400004307000001","004307","2","分路XX功率","0","4","低压直流配电","性能采集机房6","1","遥测"
"低压直流配电2025000000044","00713006000000201976","6200400004307000001","004307","2","分路XX功率","0","4","低压直流配电","性能采集机房5","1","遥测"
"低压直流配电2025000000033","00713006000000201951","6200400004307000001","004307","2","分路XX功率","0","4","低压直流配电","性能采集机房4","1","遥测"
"低压直流配电2025000000022","00713006000000201928","6200400004307000001","004307","2","分路XX功率","0","4","低压直流配电","性能采集机房3","1","遥测"
"低压直流配电2025000000000","00713006000000201830","6200400004307000001","004307","2","分路XX功率","0","4","低压直流配电","性能采集机房1","1","遥测"
"低压直流配电","00713006000000201904","6200400004307000001","004307","2","分路XX功率","0","4","低压直流配电","性能采集机房2","1","遥测"
"发电机组2025000000099","00713006000000202097","6200500005307000001","005307","2","输出线电压Uab","0","5","发电机组","性能采集机房10","1","遥测"
"发电机组2025000000088","00713006000000202073","6200500005307000001","005307","2","输出线电压Uab","0","5","发电机组","性能采集机房9","1","遥测"
"发电机组2025000000077","00713006000000202049","6200500005307000001","005307","2","输出线电压Uab","0","5","发电机组","性能采集机房8","1","遥测"
"发电机组2025000000066","00713006000000202025","6200500005307000001","005307","2","输出线电压Uab","0","5","发电机组","性能采集机房7","1","遥测"
"发电机组2025000000055","00713006000000202001","6200500005307000001","005307","2","输出线电压Uab","0","5","发电机组","性能采集机房6","1","遥测"
"发电机组2025000000044","00713006000000201977","6200500005307000001","005307","2","输出线电压Uab","0","5","发电机组","性能采集机房5","1","遥测"
"发电机组2025000000033","00713006000000201952","6200500005307000001","005307","2","输出线电压Uab","0","5","发电机组","性能采集机房4","1","遥测"
"发电机组2025000000022","00713006000000201929","6200500005307000001","005307","2","输出线电压Uab","0","5","发电机组","性能采集机房3","1","遥测"
"发电机组2025000000000","00713006000000201831","6200500005307000001","005307","2","输出线电压Uab","0","5","发电机组","性能采集机房1","1","遥测"
"发电机组","00713006000000201905","6200500005307000001","005307","2","输出线电压Uab","0","5","发电机组","性能采集机房2","1","遥测"
"发电机组2025000000099","00713006000000202097","6200500005308000001","005308","2","输出线电压Ubc","0","5","发电机组","性能采集机房10","1","遥测"
"发电机组2025000000088","00713006000000202073","6200500005308000001","005308","2","输出线电压Ubc","0","5","发电机组","性能采集机房9","1","遥测"
"发电机组2025000000077","00713006000000202049","6200500005308000001","005308","2","输出线电压Ubc","0","5","发电机组","性能采集机房8","1","遥测"
"发电机组2025000000066","00713006000000202025","6200500005308000001","005308","2","输出线电压Ubc","0","5","发电机组","性能采集机房7","1","遥测"
"发电机组2025000000055","00713006000000202001","6200500005308000001","005308","2","输出线电压Ubc","0","5","发电机组","性能采集机房6","1","遥测"
"发电机组2025000000044","00713006000000201977","6200500005308000001","005308","2","输出线电压Ubc","0","5","发电机组","性能采集机房5","1","遥测"
"发电机组2025000000033","00713006000000201952","6200500005308000001","005308","2","输出线电压Ubc","0","5","发电机组","性能采集机房4","1","遥测"
"发电机组2025000000022","00713006000000201929","6200500005308000001","005308","2","输出线电压Ubc","0","5","发电机组","性能采集机房3","1","遥测"
"发电机组2025000000000","00713006000000201831","6200500005308000001","005308","2","输出线电压Ubc","0","5","发电机组","性能采集机房1","1","遥测"
"发电机组","00713006000000201905","6200500005308000001","005308","2","输出线电压Ubc","0","5","发电机组","性能采集机房2","1","遥测"
"发电机组2025000000099","00713006000000202097","6200500005309000001","005309","2","输出线电压Uca","0","5","发电机组","性能采集机房10","1","遥测"
"发电机组2025000000088","00713006000000202073","6200500005309000001","005309","2","输出线电压Uca","0","5","发电机组","性能采集机房9","1","遥测"
"发电机组2025000000077","00713006000000202049","6200500005309000001","005309","2","输出线电压Uca","0","5","发电机组","性能采集机房8","1","遥测"
"发电机组2025000000066","00713006000000202025","6200500005309000001","005309","2","输出线电压Uca","0","5","发电机组","性能采集机房7","1","遥测"
"发电机组2025000000055","00713006000000202001","6200500005309000001","005309","2","输出线电压Uca","0","5","发电机组","性能采集机房6","1","遥测"
"发电机组2025000000044","00713006000000201977","6200500005309000001","005309","2","输出线电压Uca","0","5","发电机组","性能采集机房5","1","遥测"
"发电机组2025000000033","00713006000000201952","6200500005309000001","005309","2","输出线电压Uca","0","5","发电机组","性能采集机房4","1","遥测"
"发电机组2025000000022","00713006000000201929","6200500005309000001","005309","2","输出线电压Uca","0","5","发电机组","性能采集机房3","1","遥测"
"发电机组2025000000000","00713006000000201831","6200500005309000001","005309","2","输出线电压Uca","0","5","发电机组","性能采集机房1","1","遥测"
"发电机组","00713006000000201905","6200500005309000001","005309","2","输出线电压Uca","0","5","发电机组","性能采集机房2","1","遥测"
"开关电源2025000000099","00713006000000202098","6200600006301000001","006301","2","输入相电压Ua","0","6","开关电源","性能采集机房10","1","遥测"
"开关电源2025000000088","00713006000000202074","6200600006301000001","006301","2","输入相电压Ua","0","6","开关电源","性能采集机房9","1","遥测"
"开关电源2025000000077","00713006000000202050","6200600006301000001","006301","2","输入相电压Ua","0","6","开关电源","性能采集机房8","1","遥测"
"开关电源2025000000066","00713006000000202026","6200600006301000001","006301","2","输入相电压Ua","0","6","开关电源","性能采集机房7","1","遥测"
"开关电源2025000000055","00713006000000202002","6200600006301000001","006301","2","输入相电压Ua","0","6","开关电源","性能采集机房6","1","遥测"
"开关电源2025000000044","00713006000000201978","6200600006301000001","006301","2","输入相电压Ua","0","6","开关电源","性能采集机房5","1","遥测"
"开关电源2025000000033","00713006000000201953","6200600006301000001","006301","2","输入相电压Ua","0","6","开关电源","性能采集机房4","1","遥测"
"开关电源2025000000022","00713006000000201930","6200600006301000001","006301","2","输入相电压Ua","0","6","开关电源","性能采集机房3","1","遥测"
"开关电源2025000000000","00713006000000201832","6200600006301000001","006301","2","输入相电压Ua","0","6","开关电源","性能采集机房1","1","遥测"
"开关电源","00713006000000201906","6200600006301000001","006301","2","输入相电压Ua","0","6","开关电源","性能采集机房2","1","遥测"
"开关电源2025000000099","00713006000000202098","6200600006302000001","006302","2","输入相电压Ub","0","6","开关电源","性能采集机房10","1","遥测"
"开关电源2025000000088","00713006000000202074","6200600006302000001","006302","2","输入相电压Ub","0","6","开关电源","性能采集机房9","1","遥测"
"开关电源2025000000077","00713006000000202050","6200600006302000001","006302","2","输入相电压Ub","0","6","开关电源","性能采集机房8","1","遥测"
"开关电源2025000000066","00713006000000202026","6200600006302000001","006302","2","输入相电压Ub","0","6","开关电源","性能采集机房7","1","遥测"
"开关电源2025000000055","00713006000000202002","6200600006302000001","006302","2","输入相电压Ub","0","6","开关电源","性能采集机房6","1","遥测"
"开关电源2025000000044","00713006000000201978","6200600006302000001","006302","2","输入相电压Ub","0","6","开关电源","性能采集机房5","1","遥测"
"开关电源2025000000033","00713006000000201953","6200600006302000001","006302","2","输入相电压Ub","0","6","开关电源","性能采集机房4","1","遥测"
"开关电源2025000000022","00713006000000201930","6200600006302000001","006302","2","输入相电压Ub","0","6","开关电源","性能采集机房3","1","遥测"
"开关电源2025000000000","00713006000000201832","6200600006302000001","006302","2","输入相电压Ub","0","6","开关电源","性能采集机房1","1","遥测"
"开关电源","00713006000000201906","6200600006302000001","006302","2","输入相电压Ub","0","6","开关电源","性能采集机房2","1","遥测"
"开关电源2025000000099","00713006000000202098","6200600006303000001","006303","2","输入相电压Uc","0","6","开关电源","性能采集机房10","1","遥测"
"开关电源2025000000088","00713006000000202074","6200600006303000001","006303","2","输入相电压Uc","0","6","开关电源","性能采集机房9","1","遥测"
"开关电源2025000000077","00713006000000202050","6200600006303000001","006303","2","输入相电压Uc","0","6","开关电源","性能采集机房8","1","遥测"
"开关电源2025000000066","00713006000000202026","6200600006303000001","006303","2","输入相电压Uc","0","6","开关电源","性能采集机房7","1","遥测"
"开关电源2025000000055","00713006000000202002","6200600006303000001","006303","2","输入相电压Uc","0","6","开关电源","性能采集机房6","1","遥测"
"开关电源2025000000044","00713006000000201978","6200600006303000001","006303","2","输入相电压Uc","0","6","开关电源","性能采集机房5","1","遥测"
"开关电源2025000000033","00713006000000201953","6200600006303000001","006303","2","输入相电压Uc","0","6","开关电源","性能采集机房4","1","遥测"
"开关电源2025000000022","00713006000000201930","6200600006303000001","006303","2","输入相电压Uc","0","6","开关电源","性能采集机房3","1","遥测"
"开关电源2025000000000","00713006000000201832","6200600006303000001","006303","2","输入相电压Uc","0","6","开关电源","性能采集机房1","1","遥测"
"开关电源","00713006000000201906","6200600006303000001","006303","2","输入相电压Uc","0","6","开关电源","性能采集机房2","1","遥测"
"铅酸电池2025000000099","00713006000000202099","6200700007301000001","007301","2","标示单体XX温度","0","7","铅酸电池","性能采集机房10","1","遥测"
"铅酸电池2025000000088","00713006000000202075","6200700007301000001","007301","2","标示单体XX温度","0","7","铅酸电池","性能采集机房9","1","遥测"
"铅酸电池2025000000077","00713006000000202051","6200700007301000001","007301","2","标示单体XX温度","0","7","铅酸电池","性能采集机房8","1","遥测"
"铅酸电池2025000000066","00713006000000202027","6200700007301000001","007301","2","标示单体XX温度","0","7","铅酸电池","性能采集机房7","1","遥测"
"铅酸电池2025000000055","00713006000000202003","6200700007301000001","007301","2","标示单体XX温度","0","7","铅酸电池","性能采集机房6","1","遥测"
"铅酸电池2025000000044","00713006000000201979","6200700007301000001","007301","2","标示单体XX温度","0","7","铅酸电池","性能采集机房5","1","遥测"
"铅酸电池2025000000033","00713006000000201954","6200700007301000001","007301","2","标示单体XX温度","0","7","铅酸电池","性能采集机房4","1","遥测"
"铅酸电池2025000000022","00713006000000201931","6200700007301000001","007301","2","标示单体XX温度","0","7","铅酸电池","性能采集机房3","1","遥测"
"铅酸电池2025000000000","00713006000000201833","6200700007301000001","007301","2","标示单体XX温度","0","7","铅酸电池","性能采集机房1","1","遥测"
"铅酸电池","00713006000000201907","6200700007301000001","007301","2","标示单体XX温度","0","7","铅酸电池","性能采集机房2","1","遥测"
"铅酸电池2025000000099","00713006000000202099","6200700007302000001","007302","2","电池组总电压","0","7","铅酸电池","性能采集机房10","1","遥测"
"铅酸电池2025000000088","00713006000000202075","6200700007302000001","007302","2","电池组总电压","0","7","铅酸电池","性能采集机房9","1","遥测"
"铅酸电池2025000000077","00713006000000202051","6200700007302000001","007302","2","电池组总电压","0","7","铅酸电池","性能采集机房8","1","遥测"
"铅酸电池2025000000066","00713006000000202027","6200700007302000001","007302","2","电池组总电压","0","7","铅酸电池","性能采集机房7","1","遥测"
"铅酸电池2025000000055","00713006000000202003","6200700007302000001","007302","2","电池组总电压","0","7","铅酸电池","性能采集机房6","1","遥测"
"铅酸电池2025000000044","00713006000000201979","6200700007302000001","007302","2","电池组总电压","0","7","铅酸电池","性能采集机房5","1","遥测"
"铅酸电池2025000000033","00713006000000201954","6200700007302000001","007302","2","电池组总电压","0","7","铅酸电池","性能采集机房4","1","遥测"
"铅酸电池2025000000022","00713006000000201931","6200700007302000001","007302","2","电池组总电压","0","7","铅酸电池","性能采集机房3","1","遥测"
"铅酸电池2025000000000","00713006000000201833","6200700007302000001","007302","2","电池组总电压","0","7","铅酸电池","性能采集机房1","1","遥测"
"铅酸电池","00713006000000201907","6200700007302000001","007302","2","电池组总电压","0","7","铅酸电池","性能采集机房2","1","遥测"
"铅酸电池2025000000099","00713006000000202099","6200700007303000001","007303","2","单体XX电压","0","7","铅酸电池","性能采集机房10","1","遥测"
"铅酸电池2025000000088","00713006000000202075","6200700007303000001","007303","2","单体XX电压","0","7","铅酸电池","性能采集机房9","1","遥测"
"铅酸电池2025000000077","00713006000000202051","6200700007303000001","007303","2","单体XX电压","0","7","铅酸电池","性能采集机房8","1","遥测"
"铅酸电池2025000000066","00713006000000202027","6200700007303000001","007303","2","单体XX电压","0","7","铅酸电池","性能采集机房7","1","遥测"
"铅酸电池2025000000055","00713006000000202003","6200700007303000001","007303","2","单体XX电压","0","7","铅酸电池","性能采集机房6","1","遥测"
"铅酸电池2025000000044","00713006000000201979","6200700007303000001","007303","2","单体XX电压","0","7","铅酸电池","性能采集机房5","1","遥测"
"铅酸电池2025000000033","00713006000000201954","6200700007303000001","007303","2","单体XX电压","0","7","铅酸电池","性能采集机房4","1","遥测"
"铅酸电池2025000000022","00713006000000201931","6200700007303000001","007303","2","单体XX电压","0","7","铅酸电池","性能采集机房3","1","遥测"
"铅酸电池2025000000000","00713006000000201833","6200700007303000001","007303","2","单体XX电压","0","7","铅酸电池","性能采集机房1","1","遥测"
"铅酸电池","00713006000000201907","6200700007303000001","007303","2","单体XX电压","0","7","铅酸电池","性能采集机房2","1","遥测"
"UPS设备2025000000099","00713006000000202100","6200800008301000001","008301","2","输入线电压Uab","0","8","UPS设备","性能采集机房10","1","遥测"
"UPS设备2025000000088","00713006000000202076","6200800008301000001","008301","2","输入线电压Uab","0","8","UPS设备","性能采集机房9","1","遥测"
"UPS设备2025000000077","00713006000000202052","6200800008301000001","008301","2","输入线电压Uab","0","8","UPS设备","性能采集机房8","1","遥测"
"UPS设备2025000000066","00713006000000202028","6200800008301000001","008301","2","输入线电压Uab","0","8","UPS设备","性能采集机房7","1","遥测"
