deviceName,deviceID,meteID,meteCode,meteKind,meteName,meteNo,deviceType,deviceTypeName,roomName,meteType,meteKindName
"智能门禁","00713006000000201924","6209300093302000004","093302","2","刷卡卡号","3","93","智能门禁","性能采集机房2","1","遥测"
"智能门禁","00713006000000201924","6209300093302000005","093302","2","刷卡卡号","4","93","智能门禁","性能采集机房2","1","遥测"
"智能门禁","00713006000000201948","6209300093302000001","093302","2","刷卡卡号","0","93","智能门禁","性能采集机房3","1","遥测"
"智能门禁","00713006000000201948","6209300093302000002","093302","2","刷卡卡号","1","93","智能门禁","性能采集机房3","1","遥测"
"智能门禁","00713006000000201948","6209300093302000003","093302","2","刷卡卡号","2","93","智能门禁","性能采集机房3","1","遥测"
"智能门禁","00713006000000201948","6209300093302000004","093302","2","刷卡卡号","3","93","智能门禁","性能采集机房3","1","遥测"
"智能门禁","00713006000000201948","6209300093302000005","093302","2","刷卡卡号","4","93","智能门禁","性能采集机房3","1","遥测"
"智能门禁","00713006000000201971","6209300093302000001","093302","2","刷卡卡号","0","93","智能门禁","性能采集机房4","1","遥测"
"智能门禁","00713006000000201971","6209300093302000002","093302","2","刷卡卡号","1","93","智能门禁","性能采集机房4","1","遥测"
"智能门禁","00713006000000201971","6209300093302000003","093302","2","刷卡卡号","2","93","智能门禁","性能采集机房4","1","遥测"
"智能门禁","00713006000000201971","6209300093302000004","093302","2","刷卡卡号","3","93","智能门禁","性能采集机房4","1","遥测"
"智能门禁","00713006000000201971","6209300093302000005","093302","2","刷卡卡号","4","93","智能门禁","性能采集机房4","1","遥测"
"智能门禁","00713006000000201996","6209300093302000001","093302","2","刷卡卡号","0","93","智能门禁","性能采集机房5","1","遥测"
"智能门禁","00713006000000201996","6209300093302000002","093302","2","刷卡卡号","1","93","智能门禁","性能采集机房5","1","遥测"
"智能门禁","00713006000000201996","6209300093302000003","093302","2","刷卡卡号","2","93","智能门禁","性能采集机房5","1","遥测"
"智能门禁","00713006000000201996","6209300093302000004","093302","2","刷卡卡号","3","93","智能门禁","性能采集机房5","1","遥测"
"智能门禁","00713006000000201996","6209300093302000005","093302","2","刷卡卡号","4","93","智能门禁","性能采集机房5","1","遥测"
"智能门禁","00713006000000202020","6209300093302000001","093302","2","刷卡卡号","0","93","智能门禁","性能采集机房6","1","遥测"
"智能门禁","00713006000000202020","6209300093302000002","093302","2","刷卡卡号","1","93","智能门禁","性能采集机房6","1","遥测"
"智能门禁","00713006000000202020","6209300093302000003","093302","2","刷卡卡号","2","93","智能门禁","性能采集机房6","1","遥测"
"智能门禁","00713006000000202020","6209300093302000004","093302","2","刷卡卡号","3","93","智能门禁","性能采集机房6","1","遥测"
"智能门禁","00713006000000202020","6209300093302000005","093302","2","刷卡卡号","4","93","智能门禁","性能采集机房6","1","遥测"
"智能门禁","00713006000000202044","6209300093302000001","093302","2","刷卡卡号","0","93","智能门禁","性能采集机房7","1","遥测"
"智能门禁","00713006000000202044","6209300093302000002","093302","2","刷卡卡号","1","93","智能门禁","性能采集机房7","1","遥测"
"智能门禁","00713006000000202044","6209300093302000003","093302","2","刷卡卡号","2","93","智能门禁","性能采集机房7","1","遥测"
"智能门禁","00713006000000202044","6209300093302000004","093302","2","刷卡卡号","3","93","智能门禁","性能采集机房7","1","遥测"
"智能门禁","00713006000000202044","6209300093302000005","093302","2","刷卡卡号","4","93","智能门禁","性能采集机房7","1","遥测"
"智能门禁","00713006000000202068","6209300093302000001","093302","2","刷卡卡号","0","93","智能门禁","性能采集机房8","1","遥测"
"智能门禁","00713006000000202068","6209300093302000002","093302","2","刷卡卡号","1","93","智能门禁","性能采集机房8","1","遥测"
"智能门禁","00713006000000202068","6209300093302000003","093302","2","刷卡卡号","2","93","智能门禁","性能采集机房8","1","遥测"
"智能门禁","00713006000000202068","6209300093302000004","093302","2","刷卡卡号","3","93","智能门禁","性能采集机房8","1","遥测"
"智能门禁","00713006000000202068","6209300093302000005","093302","2","刷卡卡号","4","93","智能门禁","性能采集机房8","1","遥测"
"智能门禁","00713006000000202092","6209300093302000001","093302","2","刷卡卡号","0","93","智能门禁","性能采集机房9","1","遥测"
"智能门禁","00713006000000202092","6209300093302000002","093302","2","刷卡卡号","1","93","智能门禁","性能采集机房9","1","遥测"
"智能门禁","00713006000000202092","6209300093302000003","093302","2","刷卡卡号","2","93","智能门禁","性能采集机房9","1","遥测"
"智能门禁","00713006000000202092","6209300093302000004","093302","2","刷卡卡号","3","93","智能门禁","性能采集机房9","1","遥测"
"智能门禁","00713006000000202092","6209300093302000005","093302","2","刷卡卡号","4","93","智能门禁","性能采集机房9","1","遥测"
"智能门禁","00713006000000201850","6209300093301000001","093301","2","门禁校时设置","0","93","智能门禁","性能采集机房1","1","遥测"
"智能门禁","00713006000000201850","6209300093301000002","093301","2","门禁校时设置","1","93","智能门禁","性能采集机房1","1","遥测"
"智能门禁","00713006000000201850","6209300093301000003","093301","2","门禁校时设置","2","93","智能门禁","性能采集机房1","1","遥测"
"智能门禁","00713006000000201850","6209300093301000004","093301","2","门禁校时设置","3","93","智能门禁","性能采集机房1","1","遥测"
"智能门禁","00713006000000201850","6209300093301000005","093301","2","门禁校时设置","4","93","智能门禁","性能采集机房1","1","遥测"
"智能门禁","00713006000000201924","6209300093301000001","093301","2","门禁校时设置","0","93","智能门禁","性能采集机房2","1","遥测"
"智能门禁","00713006000000201924","6209300093301000002","093301","2","门禁校时设置","1","93","智能门禁","性能采集机房2","1","遥测"
"智能门禁","00713006000000201924","6209300093301000003","093301","2","门禁校时设置","2","93","智能门禁","性能采集机房2","1","遥测"
"智能门禁","00713006000000201924","6209300093301000004","093301","2","门禁校时设置","3","93","智能门禁","性能采集机房2","1","遥测"
"智能门禁","00713006000000201924","6209300093301000005","093301","2","门禁校时设置","4","93","智能门禁","性能采集机房2","1","遥测"
"智能门禁","00713006000000201948","6209300093301000001","093301","2","门禁校时设置","0","93","智能门禁","性能采集机房3","1","遥测"
"智能门禁","00713006000000201948","6209300093301000002","093301","2","门禁校时设置","1","93","智能门禁","性能采集机房3","1","遥测"
"智能门禁","00713006000000201948","6209300093301000003","093301","2","门禁校时设置","2","93","智能门禁","性能采集机房3","1","遥测"
"智能门禁","00713006000000201948","6209300093301000004","093301","2","门禁校时设置","3","93","智能门禁","性能采集机房3","1","遥测"
"智能门禁","00713006000000201948","6209300093301000005","093301","2","门禁校时设置","4","93","智能门禁","性能采集机房3","1","遥测"
"智能门禁","00713006000000201971","6209300093301000001","093301","2","门禁校时设置","0","93","智能门禁","性能采集机房4","1","遥测"
"智能门禁","00713006000000201971","6209300093301000002","093301","2","门禁校时设置","1","93","智能门禁","性能采集机房4","1","遥测"
"智能门禁","00713006000000201971","6209300093301000003","093301","2","门禁校时设置","2","93","智能门禁","性能采集机房4","1","遥测"
"智能门禁","00713006000000201971","6209300093301000004","093301","2","门禁校时设置","3","93","智能门禁","性能采集机房4","1","遥测"
"智能门禁","00713006000000201971","6209300093301000005","093301","2","门禁校时设置","4","93","智能门禁","性能采集机房4","1","遥测"
"智能门禁","00713006000000201996","6209300093301000001","093301","2","门禁校时设置","0","93","智能门禁","性能采集机房5","1","遥测"
"智能门禁","00713006000000201996","6209300093301000002","093301","2","门禁校时设置","1","93","智能门禁","性能采集机房5","1","遥测"
"智能门禁","00713006000000201996","6209300093301000003","093301","2","门禁校时设置","2","93","智能门禁","性能采集机房5","1","遥测"
"智能门禁","00713006000000201996","6209300093301000004","093301","2","门禁校时设置","3","93","智能门禁","性能采集机房5","1","遥测"
"智能门禁","00713006000000201996","6209300093301000005","093301","2","门禁校时设置","4","93","智能门禁","性能采集机房5","1","遥测"
"智能门禁","00713006000000202020","6209300093301000001","093301","2","门禁校时设置","0","93","智能门禁","性能采集机房6","1","遥测"
"智能门禁","00713006000000202020","6209300093301000002","093301","2","门禁校时设置","1","93","智能门禁","性能采集机房6","1","遥测"
"智能门禁","00713006000000202020","6209300093301000003","093301","2","门禁校时设置","2","93","智能门禁","性能采集机房6","1","遥测"
"智能门禁","00713006000000202020","6209300093301000004","093301","2","门禁校时设置","3","93","智能门禁","性能采集机房6","1","遥测"
"智能门禁","00713006000000202020","6209300093301000005","093301","2","门禁校时设置","4","93","智能门禁","性能采集机房6","1","遥测"
"智能门禁","00713006000000202044","6209300093301000001","093301","2","门禁校时设置","0","93","智能门禁","性能采集机房7","1","遥测"
"智能门禁","00713006000000202044","6209300093301000002","093301","2","门禁校时设置","1","93","智能门禁","性能采集机房7","1","遥测"
"智能门禁","00713006000000202044","6209300093301000003","093301","2","门禁校时设置","2","93","智能门禁","性能采集机房7","1","遥测"
"智能门禁","00713006000000202044","6209300093301000004","093301","2","门禁校时设置","3","93","智能门禁","性能采集机房7","1","遥测"
"智能门禁","00713006000000202044","6209300093301000005","093301","2","门禁校时设置","4","93","智能门禁","性能采集机房7","1","遥测"
"智能门禁","00713006000000202068","6209300093301000001","093301","2","门禁校时设置","0","93","智能门禁","性能采集机房8","1","遥测"
"智能门禁","00713006000000202068","6209300093301000002","093301","2","门禁校时设置","1","93","智能门禁","性能采集机房8","1","遥测"
"智能门禁","00713006000000202068","6209300093301000003","093301","2","门禁校时设置","2","93","智能门禁","性能采集机房8","1","遥测"
"智能门禁","00713006000000202068","6209300093301000004","093301","2","门禁校时设置","3","93","智能门禁","性能采集机房8","1","遥测"
"智能门禁","00713006000000202068","6209300093301000005","093301","2","门禁校时设置","4","93","智能门禁","性能采集机房8","1","遥测"
"智能门禁","00713006000000202092","6209300093301000001","093301","2","门禁校时设置","0","93","智能门禁","性能采集机房9","1","遥测"
"智能门禁","00713006000000202092","6209300093301000002","093301","2","门禁校时设置","1","93","智能门禁","性能采集机房9","1","遥测"
"智能门禁","00713006000000202092","6209300093301000003","093301","2","门禁校时设置","2","93","智能门禁","性能采集机房9","1","遥测"
"智能门禁","00713006000000202092","6209300093301000004","093301","2","门禁校时设置","3","93","智能门禁","性能采集机房9","1","遥测"
"智能门禁","00713006000000202092","6209300093301000005","093301","2","门禁校时设置","4","93","智能门禁","性能采集机房9","1","遥测"
"智能电表","00713006000000201848","6209200092303000001","092303","2","相电压Uc","0","92","智能电表","性能采集机房1","1","遥测"
"智能电表","00713006000000201848","6209200092303000002","092303","2","相电压Uc","1","92","智能电表","性能采集机房1","1","遥测"
"智能电表","00713006000000201848","6209200092303000003","092303","2","相电压Uc","2","92","智能电表","性能采集机房1","1","遥测"
"智能电表","00713006000000201848","6209200092303000004","092303","2","相电压Uc","3","92","智能电表","性能采集机房1","1","遥测"
"智能电表","00713006000000201848","6209200092303000005","092303","2","相电压Uc","4","92","智能电表","性能采集机房1","1","遥测"
"智能电表","00713006000000201922","6209200092303000001","092303","2","相电压Uc","0","92","智能电表","性能采集机房2","1","遥测"
"智能电表","00713006000000201922","6209200092303000002","092303","2","相电压Uc","1","92","智能电表","性能采集机房2","1","遥测"
"智能电表","00713006000000201922","6209200092303000003","092303","2","相电压Uc","2","92","智能电表","性能采集机房2","1","遥测"
"智能电表","00713006000000201922","6209200092303000004","092303","2","相电压Uc","3","92","智能电表","性能采集机房2","1","遥测"
"智能电表","00713006000000201922","6209200092303000005","092303","2","相电压Uc","4","92","智能电表","性能采集机房2","1","遥测"
"智能电表","00713006000000201946","6209200092303000001","092303","2","相电压Uc","0","92","智能电表","性能采集机房3","1","遥测"
"智能电表","00713006000000201946","6209200092303000002","092303","2","相电压Uc","1","92","智能电表","性能采集机房3","1","遥测"
"智能电表","00713006000000201946","6209200092303000003","092303","2","相电压Uc","2","92","智能电表","性能采集机房3","1","遥测"
"智能电表","00713006000000201946","6209200092303000004","092303","2","相电压Uc","3","92","智能电表","性能采集机房3","1","遥测"
"智能电表","00713006000000201946","6209200092303000005","092303","2","相电压Uc","4","92","智能电表","性能采集机房3","1","遥测"
"智能电表","00713006000000201969","6209200092303000001","092303","2","相电压Uc","0","92","智能电表","性能采集机房4","1","遥测"
"智能电表","00713006000000201969","6209200092303000002","092303","2","相电压Uc","1","92","智能电表","性能采集机房4","1","遥测"
"智能电表","00713006000000201969","6209200092303000003","092303","2","相电压Uc","2","92","智能电表","性能采集机房4","1","遥测"
"智能电表","00713006000000201969","6209200092303000004","092303","2","相电压Uc","3","92","智能电表","性能采集机房4","1","遥测"
"智能电表","00713006000000201969","6209200092303000005","092303","2","相电压Uc","4","92","智能电表","性能采集机房4","1","遥测"
"智能电表","00713006000000201994","6209200092303000001","092303","2","相电压Uc","0","92","智能电表","性能采集机房5","1","遥测"
"智能电表","00713006000000201994","6209200092303000002","092303","2","相电压Uc","1","92","智能电表","性能采集机房5","1","遥测"
"智能电表","00713006000000201994","6209200092303000003","092303","2","相电压Uc","2","92","智能电表","性能采集机房5","1","遥测"
"智能电表","00713006000000201994","6209200092303000004","092303","2","相电压Uc","3","92","智能电表","性能采集机房5","1","遥测"
"智能电表","00713006000000201994","6209200092303000005","092303","2","相电压Uc","4","92","智能电表","性能采集机房5","1","遥测"
"智能电表","00713006000000202018","6209200092303000001","092303","2","相电压Uc","0","92","智能电表","性能采集机房6","1","遥测"
"智能电表","00713006000000202018","6209200092303000002","092303","2","相电压Uc","1","92","智能电表","性能采集机房6","1","遥测"
"智能电表","00713006000000202018","6209200092303000003","092303","2","相电压Uc","2","92","智能电表","性能采集机房6","1","遥测"
"智能电表","00713006000000202018","6209200092303000004","092303","2","相电压Uc","3","92","智能电表","性能采集机房6","1","遥测"
"智能电表","00713006000000202018","6209200092303000005","092303","2","相电压Uc","4","92","智能电表","性能采集机房6","1","遥测"
"智能电表","00713006000000202042","6209200092303000001","092303","2","相电压Uc","0","92","智能电表","性能采集机房7","1","遥测"
"智能电表","00713006000000202042","6209200092303000002","092303","2","相电压Uc","1","92","智能电表","性能采集机房7","1","遥测"
"智能电表","00713006000000202042","6209200092303000003","092303","2","相电压Uc","2","92","智能电表","性能采集机房7","1","遥测"
"智能电表","00713006000000202042","6209200092303000004","092303","2","相电压Uc","3","92","智能电表","性能采集机房7","1","遥测"
"智能电表","00713006000000202042","6209200092303000005","092303","2","相电压Uc","4","92","智能电表","性能采集机房7","1","遥测"
"智能电表","00713006000000202066","6209200092303000001","092303","2","相电压Uc","0","92","智能电表","性能采集机房8","1","遥测"
"智能电表","00713006000000202066","6209200092303000002","092303","2","相电压Uc","1","92","智能电表","性能采集机房8","1","遥测"
"智能电表","00713006000000202066","6209200092303000003","092303","2","相电压Uc","2","92","智能电表","性能采集机房8","1","遥测"
"智能电表","00713006000000202066","6209200092303000004","092303","2","相电压Uc","3","92","智能电表","性能采集机房8","1","遥测"
"智能电表","00713006000000202066","6209200092303000005","092303","2","相电压Uc","4","92","智能电表","性能采集机房8","1","遥测"
"智能电表","00713006000000202090","6209200092303000001","092303","2","相电压Uc","0","92","智能电表","性能采集机房9","1","遥测"
"智能电表","00713006000000202090","6209200092303000002","092303","2","相电压Uc","1","92","智能电表","性能采集机房9","1","遥测"
"智能电表","00713006000000202090","6209200092303000003","092303","2","相电压Uc","2","92","智能电表","性能采集机房9","1","遥测"
"智能电表","00713006000000202090","6209200092303000004","092303","2","相电压Uc","3","92","智能电表","性能采集机房9","1","遥测"
"智能电表","00713006000000202090","6209200092303000005","092303","2","相电压Uc","4","92","智能电表","性能采集机房9","1","遥测"
"智能电表","00713006000000201848","6209200092302000001","092302","2","相电压Ub","0","92","智能电表","性能采集机房1","1","遥测"
"智能电表","00713006000000201848","6209200092302000002","092302","2","相电压Ub","1","92","智能电表","性能采集机房1","1","遥测"
"智能电表","00713006000000201848","6209200092302000003","092302","2","相电压Ub","2","92","智能电表","性能采集机房1","1","遥测"
"智能电表","00713006000000201848","6209200092302000004","092302","2","相电压Ub","3","92","智能电表","性能采集机房1","1","遥测"
"智能电表","00713006000000201848","6209200092302000005","092302","2","相电压Ub","4","92","智能电表","性能采集机房1","1","遥测"
"智能电表","00713006000000201922","6209200092302000001","092302","2","相电压Ub","0","92","智能电表","性能采集机房2","1","遥测"
"智能电表","00713006000000201922","6209200092302000002","092302","2","相电压Ub","1","92","智能电表","性能采集机房2","1","遥测"
"智能电表","00713006000000201922","6209200092302000003","092302","2","相电压Ub","2","92","智能电表","性能采集机房2","1","遥测"
"智能电表","00713006000000201922","6209200092302000004","092302","2","相电压Ub","3","92","智能电表","性能采集机房2","1","遥测"
"智能电表","00713006000000201922","6209200092302000005","092302","2","相电压Ub","4","92","智能电表","性能采集机房2","1","遥测"
"智能电表","00713006000000201946","6209200092302000001","092302","2","相电压Ub","0","92","智能电表","性能采集机房3","1","遥测"
"智能电表","00713006000000201946","6209200092302000002","092302","2","相电压Ub","1","92","智能电表","性能采集机房3","1","遥测"
"智能电表","00713006000000201946","6209200092302000003","092302","2","相电压Ub","2","92","智能电表","性能采集机房3","1","遥测"
"智能电表","00713006000000201946","6209200092302000004","092302","2","相电压Ub","3","92","智能电表","性能采集机房3","1","遥测"
"智能电表","00713006000000201946","6209200092302000005","092302","2","相电压Ub","4","92","智能电表","性能采集机房3","1","遥测"
"智能电表","00713006000000201969","6209200092302000001","092302","2","相电压Ub","0","92","智能电表","性能采集机房4","1","遥测"
"智能电表","00713006000000201969","6209200092302000002","092302","2","相电压Ub","1","92","智能电表","性能采集机房4","1","遥测"
"智能电表","00713006000000201969","6209200092302000003","092302","2","相电压Ub","2","92","智能电表","性能采集机房4","1","遥测"
"智能电表","00713006000000201969","6209200092302000004","092302","2","相电压Ub","3","92","智能电表","性能采集机房4","1","遥测"
"智能电表","00713006000000201969","6209200092302000005","092302","2","相电压Ub","4","92","智能电表","性能采集机房4","1","遥测"
"智能电表","00713006000000201994","6209200092302000001","092302","2","相电压Ub","0","92","智能电表","性能采集机房5","1","遥测"
"智能电表","00713006000000201994","6209200092302000002","092302","2","相电压Ub","1","92","智能电表","性能采集机房5","1","遥测"
"智能电表","00713006000000201994","6209200092302000003","092302","2","相电压Ub","2","92","智能电表","性能采集机房5","1","遥测"
"智能电表","00713006000000201994","6209200092302000004","092302","2","相电压Ub","3","92","智能电表","性能采集机房5","1","遥测"
"智能电表","00713006000000201994","6209200092302000005","092302","2","相电压Ub","4","92","智能电表","性能采集机房5","1","遥测"
"智能电表","00713006000000202018","6209200092302000001","092302","2","相电压Ub","0","92","智能电表","性能采集机房6","1","遥测"
"智能电表","00713006000000202018","6209200092302000002","092302","2","相电压Ub","1","92","智能电表","性能采集机房6","1","遥测"
"智能电表","00713006000000202018","6209200092302000003","092302","2","相电压Ub","2","92","智能电表","性能采集机房6","1","遥测"
"智能电表","00713006000000202018","6209200092302000004","092302","2","相电压Ub","3","92","智能电表","性能采集机房6","1","遥测"
"智能电表","00713006000000202018","6209200092302000005","092302","2","相电压Ub","4","92","智能电表","性能采集机房6","1","遥测"
"智能电表","00713006000000202042","6209200092302000001","092302","2","相电压Ub","0","92","智能电表","性能采集机房7","1","遥测"
"智能电表","00713006000000202042","6209200092302000002","092302","2","相电压Ub","1","92","智能电表","性能采集机房7","1","遥测"
"智能电表","00713006000000202042","6209200092302000003","092302","2","相电压Ub","2","92","智能电表","性能采集机房7","1","遥测"
"智能电表","00713006000000202042","6209200092302000004","092302","2","相电压Ub","3","92","智能电表","性能采集机房7","1","遥测"
"智能电表","00713006000000202042","6209200092302000005","092302","2","相电压Ub","4","92","智能电表","性能采集机房7","1","遥测"
"智能电表","00713006000000202066","6209200092302000001","092302","2","相电压Ub","0","92","智能电表","性能采集机房8","1","遥测"
"智能电表","00713006000000202066","6209200092302000002","092302","2","相电压Ub","1","92","智能电表","性能采集机房8","1","遥测"
"智能电表","00713006000000202066","6209200092302000003","092302","2","相电压Ub","2","92","智能电表","性能采集机房8","1","遥测"
"智能电表","00713006000000202066","6209200092302000004","092302","2","相电压Ub","3","92","智能电表","性能采集机房8","1","遥测"
"智能电表","00713006000000202066","6209200092302000005","092302","2","相电压Ub","4","92","智能电表","性能采集机房8","1","遥测"
"智能电表","00713006000000202090","6209200092302000001","092302","2","相电压Ub","0","92","智能电表","性能采集机房9","1","遥测"
"智能电表","00713006000000202090","6209200092302000002","092302","2","相电压Ub","1","92","智能电表","性能采集机房9","1","遥测"
"智能电表","00713006000000202090","6209200092302000003","092302","2","相电压Ub","2","92","智能电表","性能采集机房9","1","遥测"
"智能电表","00713006000000202090","6209200092302000004","092302","2","相电压Ub","3","92","智能电表","性能采集机房9","1","遥测"
"智能电表","00713006000000202090","6209200092302000005","092302","2","相电压Ub","4","92","智能电表","性能采集机房9","1","遥测"
"智能电表","00713006000000201848","6209200092301000001","092301","2","相电压Ua","0","92","智能电表","性能采集机房1","1","遥测"
"智能电表","00713006000000201848","6209200092301000002","092301","2","相电压Ua","1","92","智能电表","性能采集机房1","1","遥测"
"智能电表","00713006000000201848","6209200092301000003","092301","2","相电压Ua","2","92","智能电表","性能采集机房1","1","遥测"
"智能电表","00713006000000201848","6209200092301000004","092301","2","相电压Ua","3","92","智能电表","性能采集机房1","1","遥测"
"智能电表","00713006000000201848","6209200092301000005","092301","2","相电压Ua","4","92","智能电表","性能采集机房1","1","遥测"
"智能电表","00713006000000201922","6209200092301000001","092301","2","相电压Ua","0","92","智能电表","性能采集机房2","1","遥测"
"智能电表","00713006000000201922","6209200092301000002","092301","2","相电压Ua","1","92","智能电表","性能采集机房2","1","遥测"
"智能电表","00713006000000201922","6209200092301000003","092301","2","相电压Ua","2","92","智能电表","性能采集机房2","1","遥测"
